COMPID	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332
48762	311121	1314013	7105395		629490	451454	9198795	156464	571205			706294	265855			6141702					377841	1867038	97518	222962	226322		2577309		4827055	602207	94256	315334	378305		4021202				2831736				3586495			197821	1676284	1036674		3479344	311206	104228			260297	839328	350364	162707	248054	1187695	1514293	275268	832763		261518	2519109	835742			583656	5376165	159435	244023	818368					216673	235970	1007638	1277140	302905		971131	548567		9676241	1250684	906683	763261	261066	765026				471691	442321	4487463		341136	1233742	1632478	714245	2212433	457382	191534	4361006	2248640	349770	264805	3118581	668629		2384021	420177	39803	96785	1148988	792376			447520	222820	417255	1867134			194757			599176	881009	2940281		1359554		93842		3373636	2912003	14309404	1564518	555002		2878679		574924		8555470	4945170	358869	127324		137291	8861551	798995	5084498	220704		287776					519754	1269948			119737	6858713	1273669		338254	563196	554531	815074	181243	34794	132287	286003							462470		1310788	655648				167198	1322496				295765
11953	121953		170623			443691	158697						85615	221604	481051	187544		70039		138833	179591	151649		116556				100510	115946		112240	137588	76338	264675	266488	135305	101056		226542	170142	104385			186139	212446			144906	68503	124545	211131	226371	75140	241943	194322	242868			61654	412964		141352	115465	150293	311524				101832	333089			72382	124781	85281		96239	108563							144968	311957	144968	359994	126712	116309	47875	103614	165054				111635	115403		173701	188549	81266	80027	199120	257315	119093	196232	108518	215819	95703	134515	159893	138299	231328				267005		163129	219165			172467				162562		112602	148573		239980		128151			139642		84548	162018	154630	115387	159756	143705	126360	226361	117179	139183			115766	168122				197810	58072	69329	151399		50799	198443	62466					72753		102018	121756			144968	94689	221426	116496	152851		145853	169423				242900	250419		392898	220708				182856	160399	96875		137084	282285	
19130	217912	157325	217580	321208	234421	272126	230793	196866	174042	232334	285429	192909	311019	258263	374415	194321	226518	225966	221598	277615	243869	280285	236423	214570	163453	252012	207278	245705	253772	234830	245242	231598	178164	321126	197987	260071	199189	188943	154746	225584	259974	176070	162312	225001	223883	214382	234478	248651	198059		250436	249681	288081	215832	286590	163296	215297	180691	255564	400574	217171	239024	217137	259332	243257	290064	185388	278531	243183	276717	248102	213950	294313	198791	267921	290767	279605	219119	244910	227343	235922	218599	236565	115171	165636	295933	202327	235282	195475	186036	185450	292636	258665	273506	211714	216429	257004	208681	253823	174031	110658	266841	265205	307608	206068	220225	231556	232870	216185	253941	235703	286314	281223	281133	189392	181299	213902	276313	224851	197918	234746	228960	114197	254407	222246	217445	207801	296085	146825	253516	273058	196979	226057	203840	236141	262768	236241	232162	302677	261594	171556	244594	271387	206454	235643	165800	200622	328914	283559	185918	174825	214600	210839	193679	248291	250486	251664	224777	283880	269520	536552	478938	448620	559699	617960	431176	577957	475591	420999	619494	262191	259854	219115	217107	184216	215871	273624	277485	401427	215570	164426	156110	236319	265574	280709	283747	282646	239186	219128	254663	255325	171143	335305	313823	303272	187157	257035	323978	296482	149071
38002	12378528	1432467	15165361	5697587	5300162	12576875	496541	40145832	3515643	1345668	33449646	1632049	2014140	1936243	2224535	1450123	19421156	555319	5497866	14503866	3721689	1390540	3580267	5215970	2608694	3163558	52041380	991015	2007195	2435186	11697834	2662709	9494273	5323724	1044629	1043903	2860845	4786624	616354	1673108	10649858	1162898	2699188	10845413	1256009	1978557	8530382	1518123	3044924	1627640	1564636	1877121	1532356	2617011	2876221	6623295	3784771	2974341	1701793	9665058	1382820	13747957	7098574	1167717	6102219	2249119	3893386	1128850	8198196	3391239	2398818	1300262	2486090	5925883	3290459	2031499	1489011	967349	1459187		12341150	4085262	1902579	3091396	1434726	8611496	1025801	4121886	2589347	1566704	1608888	1625556	4937742	1183464	5047266	1719755	2228412	2300854	2981661	4023105	2570000	2021953	73553416	1835759	2589347	3037009	9895932	39212796	839876	2062774	3758467	35769780	41640084	3246477	3359372	32916814	896938	5481063	1262457	2853471	12457331	25929088	2114121	1826551	18938400	2327357	1592853	2106504	2351962	1874881	2188355	1489656	3530634	5349387	1212944	1854103	1065032	4895609	9507368	1496467	8442712	1075194	3929289	1822896	6894226	4150988	1093056	6211218	2589347	1127790	2326790	7473590	3903679	1688784	5934948	2589347	607695	1264927	2418456	1232943	10663453	537055	1984126	3228983	2581963	2377705	1636147	2244427	5498020	3879988	20734764	1540602	2211053	1788602	10833859	38353532	16136598	169609840	2132066	2589347	4632539	462434	30853932	967841	1062936	2232054	10488263	2702634	1759953	5439746	25705582	132637584	940576	5716101	832733	10888905	1940760	2492773	7382255	1095673
34404	104123		648289							144863						396584		712299			380762		57033							72521													273539	47839		220654									923088			118410							1249013			242931			156688							192647			356323	39864			32263	1106863		140252	1215543					156681	196013		271777		1548980	945250	398683	380351	614491	51329	1066030			56270		368518				167528						65958			80146	895730		415738		54951	398550				132878	67996	216234									210764						225074		38173			110221	148797	83854		287137		1161433	1195653		3604367	415717	1338281	345526	858307	192965	102696	89299						171000									75590													302154	
32391	105166		343108							198983					55603	170659		316966			501055		30772		39847					108003									185187	57490			462484			71087		151560	91436	223723		68662	113887		243299			59282							424633		229690	33565			150878							67865			103387					457881	67218	143095	589349	116978				41299	542704		159439		422361	405900	249266	636877	341025	119020	293219			108820		460203				169461								40091	54148	276952		345749		42393	169385			19604	190674	99491	162098									127888						106800	186531				89283	283534	100796		60003	53431	970805	961744		1839469	323790	646158	220041	487792	237915	63416	173460			106725			76712																						62602	
35728	30048		107437	124914	59739	140144	37894	37169		24450			63941	39273	274746	45721	52074	23373	18725	37636	22796								15282		33827	42989	45997	40189	13192	49026	23130	40014	95959		78541	40275	68882	83048	52898	40142		47624			81895	83045	26573	44322	39919	68054	25260	39643	31185	108103		28612	31663	39607	105894	78790			62562	93123	18925			38184	17429		34083	37721				17817	27461	34317	34066	114682		106315	39144	29192		58759		56562	24893	16817	48125	60652	18223	95422	90430		33661	32754	43891	52678	65206	27168	38993	41749	60928	54204		83298				77781	40528	26048		29090	32529	66699			35913	52084	39643	39643	26169	57181	68736					34668	9494	20482	46141	40795	27250	58816		32558	39203	110660					14215			39643	37561	44127	27470			16182	60024		26610	36333	15758	47911	13845	35361		21825	15903		46191		102419	27417		49292	54710	34692	60077	27183	22891		76732	67138	136019	82589		24133	20472	24964	30272		23185		59070	27035
20675	82943608	112319368	72913336	86782440	214313536	66153016	95687664	87504456	32030172	90613592	186732960	229499504	46297132	109493936	119287520	208854160	59458660	150452880	129490832	110866624	106203936	82308696	182451552	212606480	124164552	174005760	251965216	165981520	191818352	81366120	135890352	193254432	60025344	49794404	149459584	205084288	180095760	126025256	56260580	221576688	105363912	113755728	96308800	247398608	160007968	86519880	185065872	199451360	61477568	109593888	143329552	107324624	342149600	208712752	119409400	129817576	179825024	96027400	133852336	30774768	184742720	80124232	93998960	115329744	110306544	44974088	159670832	248408016	140388896	102544160	116143024	68544000	188110576	155140336	84755232	152537344	133091184	180636672	171225024	170221280	273317056	204223776	170132416	86504328	203760288	176479072	133107184	124078648	172252688	218131488	191144496	116079928	70112952	134378384	148980736	172682688	140584720	101162312	236210656	105115912	210800688	215589456	153238304	231500752	132056400	120357984	85264976	174928992	185185680	304304192	76572464	71724792	50481496	103757712	76536408	164632736	181981568	142565568	52647768	58172984	250747408	192337344	62037568	188280096	66893524	136117824	194473536	89736880	129759600	114518088	181379760	174303936	250471216	94140368	197098128	129389552	27331768	181728784	63506812	147617392	139470464	86171968	179204000	108759344	201042816	166177088	242726224	210883360	121995880	209711952	206691488	147574848	71951456	163686288	193182016	130172000	84860504	104340576	83167024	198966528	26578114	16222537	26470232	85315800	28106668	36819760	24724758	51454208	31964560	50581360	199114208	147401888	36910044	107370480	69238944	118078688	225003568	125462400	40778152	130304808	113023376	165400880	126061344	156767472	92795224	54381088	105908848	170281952	96499768	95103272	109646736	157889936	37611844	163567408	75978920	242015248	129334712	129062808	121620432	176558672
21049	226681	470182	1029162	5128355	686464	422385	418537	203024	124413	435628	179010	239683	84749	292414	445450	1328311	3553033	993852	1882911	2120912	149440	55519	544524	851522	253561	314212	2571563	299516	3496733	257402	1519691	1671927	1195075	57407	55069	498579	473995	387942	350816	198630	281986	313070	1609565	1132515	440737	564330	394790	1205972	48096	115511	95587	494875	1460912	255543	370599	5559818	448286	1101052	401144	264515	877698	204735	3169236	546971	104944	606928	475514	271401	1486599		2065960	566215	4625182	383737	713434	705841	312375	754807		772459	648213	142710	285632	181924	142377	310378	220501	1352083	241488	351220	509093	180449	543364	574941	289386	146814	509631	248145	1448736	1986552	1823121	5001214	157169	830784	5079896	581001	1669254	414103	290868	470182	577004	58266		3351530	2330934	1754283	1601578	163969	93328	1975394	706697	746196	129346	94035	59922	4284707	3900632	694243	708605	185236	957094	228305	2305459	827419	197208	1556893	33179	1140710	329427	258113	1957711	221621	932479	368611	1109108	501057	1458287	631629	1144275	1535420	466370	5772909	2062022	464850	935030	380493	1218043	101930	225751	117403	105151	179504	182629	170015	160310	177247	90420	546004	188436	545575	150233	951179	575736		492079	497972	657867	3205695	190881	267245	2752766	125778	519195	128968	401088	261023	94647	628027	428253		1275167	1395034	30358	139480	122731	836589	237202		1267246	75357
34400	549145		2563139	475681	164192	78595	46416	131976		941405					319964	558537		2798405			1455172		402621	82339	182771	136082				579487				112051					551239	143819			592050	218144	69615	271172		976287	317317	526644	21197	112046	609881		828753	36331		152530			60481	83999			3903246		834150	286984	240229		299721			400646		284261		561308			314091	143066			33443	2611960	241599	406980	1508734	332539	139456	82404	88313	258202	1802596		751475	22078	1119584	2456356	1284688	1974949	1621369	186408	748445		118179	339770	81959	919782	192238		35149	624435	142190					128432		106711	187291	532425		1818580	49895	268681	932464	63246	49949		361071	719594	700822				83617		15869	315453		989812				37028		528677	920050	135516		105871	368189	1307735	444158	14387	318679	203220	2061295	455612		2869008	1391940	581019	501572	1291946	1423783	100918	815254		162541	404444	70525		417429				107080		58033			216411		261102		23736					26518				581744	
